"","knr","aar","value","knavn","Menn_ya_p","Kvinner_ya_p","Total_ya_p","inc_k1","inc_k5","uni_k_mf","uni_k_m","uni_k_f","uni_l_mf","uni_l_m","uni_l_f"
"1305","1216","2012",20521,"Sveio",58.195211786372,55.6307202546757,56.9625095638868,16,22.2,18.3,12.9,24.2,3.6,4.6,2.5
"1306","1216","2013",21652,"Sveio",58.4992887624467,56.2210200927357,57.4074074074074,15.9,21.9,19.1,13.4,25.2,3.5,4.5,2.5
"1307","1216","2014",22716,"Sveio",58.140350877193,55.3004209720628,56.781987918726,16.5,22.7,19,13.8,24.7,3.9,4.6,3.2
"1308","1216","2015",23780,"Sveio",57.9278963948197,55.4675716440422,56.7435106189871,16.5,21.2,19.3,13.7,25.3,4.3,4.7,3.9
"1309","1216","2016",26290,"Sveio",56.8533150120234,54.9962714392245,55.9628106561774,15.8,20.8,19.7,13.8,26,4.3,5,3.6
"1310","1216","2017",28533,"Sveio",56.4444444444444,54.778469425119,55.6400282885431,15.4,20.6,19.8,13.5,26.7,4.4,4.9,3.9
"1311","1219","2008",48112,"Bømlo",57.2774124755642,53.7888661329361,55.5737406801237,17,24.7,15.7,11.6,20,1.9,2.5,1.3
"1312","1219","2009",48987,"Bømlo",57.7330508474576,54.3995572772551,56.1028416779432,17,25.8,16.2,11.8,20.8,2,2.6,1.4
"1313","1219","2010",48960,"Bømlo",57.9923717059639,54.5305974214636,56.3015521064302,16.7,26.5,16.8,12,21.8,2.2,2.8,1.6
"1314","1219","2011",52481,"Bømlo",56.95748676797,54.7268152408339,55.8707643814027,17.1,26.4,17.2,12.1,22.4,2.4,2.8,2
"1315","1219","2012",52960,"Bømlo",56.7227604963454,54.7153024911032,55.7419803529514,17.9,25.3,17.7,12.5,23.1,2.4,2.9,2
"1316","1219","2013",53358,"Bømlo",56.9362703884311,54.8058337726234,55.8944835882454,17.5,26.3,18.2,12.9,23.6,2.6,3,2.2
"1317","1219","2014",54752,"Bømlo",57.0621468926554,54.7722910486826,55.9451868244106,17.1,25.7,18.8,13,24.9,3.1,3.5,2.8
"1318","1219","2015",53022,"Bømlo",56.7792380635502,54.3304347826087,55.5820083326248,17.4,24.7,19,13,25.3,3.2,3.4,2.9
"1319","1219","2016",54826,"Bømlo",56.5885072655218,54.1244320167773,55.3914077092885,16.8,23.6,19.6,13.5,26.1,3.3,3.4,3.3
"1320","1219","2017",52893,"Bømlo",56.4423235148922,54.2153953569558,55.3616805014399,17.5,22.4,19.9,13.8,26.4,3.4,3.2,3.5
"1321","1221","2008",74805,"Stord",58.4194035047,56.353982300885,57.3952726421718,15.7,24.2,21.4,16,27,4.4,5.7,3.2
"1322","1221","2009",79914,"Stord",59.0851915380217,56.5074906367041,57.8113251200185,15.8,23.7,21.7,16.3,27.2,4.6,5.8,3.5
"1323","1221","2010",78035,"Stord",58.9092140921409,55.9306464576875,57.4323939652718,16.2,23.2,21.9,16.5,27.3,4.7,5.7,3.7
"1324","1221","2011",80206,"Stord",59.5402043536206,55.9318181818182,57.7566838912604,16.3,23.8,22.1,16.8,27.6,4.8,5.8,3.9
"1325","1221","2012",82498,"Stord",59.1946456001756,56.0217120886577,57.6321211783706,16.5,23.3,22.5,17,28.2,5.1,6,4.2
"1326","1221","2013",83002,"Stord",59.1830065359477,55.9180492150095,57.5684158361324,16.6,23.6,22.7,17,28.6,5.5,6.2,4.7
"1327","1221","2014",89221,"Stord",59.5833333333333,56.2051847766134,57.921302578019,16.2,24.5,22.9,17.4,28.7,6.2,7,5.4
"1328","1221","2015",88744,"Stord",59.4257570994446,55.9724349157733,57.7361519935777,16.6,23.2,23.1,17.2,29.2,6.5,7.1,5.8
"1329","1221","2016",90961,"Stord",59.0709353421218,56.0377563198438,57.5818908122503,17.2,22.1,23.4,17.5,29.5,6.6,7.1,5.9
"1330","1221","2017",91228,"Stord",59.1008886565604,56.0825410544512,57.6164922161415,17.4,21.5,23.9,17.8,30.1,6.6,7,6.1
"1331","1224","2008",58267,"Kvinnherad",57.9858982219497,53.7391038385074,55.8600627727168,17.7,20.1,16.4,13,19.8,2.2,2.9,1.6
"1332","1224","2009",57107,"Kvinnherad",57.6723611958511,53.4014643075046,55.5369127516778,17.6,19.7,16.7,13.1,20.3,2.3,2.9,1.7
"1333","1224","2010",57517,"Kvinnherad",57.1450151057402,53.3424699253845,55.2513839387275,17.8,19.6,17.1,13.1,21.1,2.4,3,1.8
"1334","1224","2011",58510,"Kvinnherad",56.9346356123216,53.6885245901639,55.3197915880088,18.3,19.1,17.3,13.1,21.4,2.5,3.2,1.9
"1335","1224","2012",59767,"Kvinnherad",56.6801015076877,53.7392355340686,55.2185012764679,18.4,19.1,17.6,13.2,21.9,2.7,3.4,2.1
"1336","1224","2013",61106,"Kvinnherad",56.5067981473181,53.3575317604356,54.9417512213454,18.1,19.4,17.9,13.4,22.4,2.8,3.3,2.2
"1337","1224","2014",64553,"Kvinnherad",55.7859933874361,52.9188203101247,54.3606408706167,17.7,19.3,18.4,13.7,23.2,3.2,3.6,2.7
"1338","1224","2015",65732,"Kvinnherad",55.5054151624549,52.6723352566049,54.0955115611304,19.1,19.3,18.8,14,23.7,3.4,3.9,3
"1339","1224","2016",66728,"Kvinnherad",55.0962542904044,52.8310502283105,53.9748323411951,19.3,18.7,19.2,14.2,24.3,3.4,3.7,3.1
"1340","1224","2017",69051,"Kvinnherad",55.2517555655162,52.8863775198534,54.0820179744732,19.3,18.6,19.6,14.3,25,3.6,3.7,3.5
"1341","1235","2008",79059,"Voss",56.9980907622265,53.6427647650525,55.3021499128414,20.2,18.3,18.6,13.6,23.5,4,5.1,3
"1342","1235","2009",80681,"Voss",56.8271623006,53.816631130064,55.2999711566196,20.7,18.5,18.9,14,23.7,4.2,5.1,3.3
"1343","1235","2010",81838,"Voss",57.1282500730353,53.6706349206349,55.3733275787656,20.9,18.9,19.6,14.2,24.8,4.4,5.3,3.5
"1344","1235","2011",83465,"Voss",57.5003637421795,53.7690570299266,55.6065056960665,20,19,20,14.2,25.6,4.6,5.5,3.6
"1345","1235","2012",84922,"Voss",57.0805466705438,53.4929577464789,55.2582629846902,19.6,19.1,20.4,14.6,26.1,4.8,5.6,4
"1346","1235","2013",84630,"Voss",57.1736320551486,53.4516765285996,55.2947869995022,19.7,19.1,20.7,14.8,26.4,4.8,5.7,4
"1347","1235","2014",88236,"Voss",57.0984162895928,53.6922209695603,55.3924336533032,20.1,19.4,21,15.2,26.6,5.6,6.3,5
"1348","1235","2015",91257,"Voss",57.2107987131067,53.4454015004168,55.3216700355475,20.1,19.4,21.7,15.7,27.5,6,6.6,5.4
"1349","1235","2016",94800,"Voss",57.200332963374,53.2908410696965,55.2443674176776,20,19.7,22.1,15.8,28.3,6.3,6.7,6
"1350","1235","2017",98233,"Voss",57.1862068965517,53.1800660792952,55.1812043544164,19.6,19,22.4,16,28.8,6.5,6.8,6.3
"1351","1238","2008",60301,"Kvam",57.0320077594568,52.3984336759667,54.7259439707674,20,20.1,17.9,14,21.7,3.3,4.4,2.2
"1352","1238","2009",59965,"Kvam",57.1735497732156,52.6873945529043,54.9412329095706,20.3,19.7,17.8,13.9,21.7,3.7,4.8,2.6
"1353","1238","2010",62630,"Kvam",56.773428232503,53.2207478890229,55.011961722488,20.2,19.9,18.4,14.1,22.6,3.9,4.8,3.1
"1354","1238","2011",64215,"Kvam",56.9578526018366,53.4684147794994,55.2238805970149,20.1,19.8,18.9,14.2,23.7,3.9,4.8,3.1
"1355","1238","2012",66030,"Kvam",57.3861021629084,53.3045977011494,55.3860596104201,20.7,20.3,19.4,14.5,24.3,4.2,5,3.4
"1356","1238","2013",67173,"Kvam",57.7455205261964,53.1736526946108,55.5219012115564,20.2,21.3,19.4,14.2,24.7,4.2,5,3.4
"1357","1238","2014",73531,"Kvam",57.425068119891,53.2535885167464,55.3937558247903,19.8,20.2,20,15,25.2,4.8,5.4,4.2
"1358","1238","2015",75714,"Kvam",56.8752855185016,52.8959384763278,54.9361751961588,20.5,19.8,20.4,15.1,25.8,5.1,5.6,4.5
"1359","1238","2016",77226,"Kvam",56.2918494574001,52.5820463320463,54.4778761061947,19.8,19.4,20.6,15.5,25.9,5,5.5,4.5
"1360","1238","2017",76839,"Kvam",56.0884749708964,51.9622093023256,54.0662471803395,20.3,19.9,20.8,15.5,26.3,5.3,5.6,5
"1361","1243","2008",64876,"Os (Hordaland)",59.3876798229436,58.3690987124464,58.8850825288072,15,26.1,19.4,15.8,23,4.3,5.7,2.8
"1362","1243","2009",64528,"Os (Hordaland)",59.3086064097947,58.2284727362448,58.775932347752,14.8,25.1,19.8,16,23.6,4.5,5.9,3
"1363","1243","2010",63597,"Os (Hordaland)",59.2008536874555,58.0606060606061,58.6370175017981,15.1,24.7,20.1,16.2,24.1,4.7,5.9,3.5
"1364","1243","2011",64923,"Os (Hordaland)",59.2911218169305,58.3608101742817,58.8320743753632,15,25.5,20.4,16.3,24.5,5.1,6.2,4
"1365","1243","2012",65600,"Os (Hordaland)",59.2827709099009,57.7455127472276,58.5242017375606,14.1,24.8,21.3,17,25.6,5.2,6.3,4.1
"1366","1243","2013",65521,"Os (Hordaland)",59.072646324248,57.4946826374118,58.295667511851,14.3,24.9,21.8,17.4,26.4,5.3,6.4,4.3
"1367","1243","2014",67295,"Os (Hordaland)",58.6570945945946,57.2887247447317,57.9826533890138,14.1,25.3,22.3,17.8,27,6,6.9,5
"1368","1243","2015",66835,"Os (Hordaland)",58.4469227591904,56.8362902369064,57.6530345080379,14.6,24.8,22.6,17.8,27.6,6.4,7.3,5.4
"1369","1243","2016",72648,"Os (Hordaland)",58.5682863427315,56.570841889117,57.5828183568028,15.5,22.7,23.1,18.1,28.2,6.6,7.4,5.8
"1370","1243","2017",75828,"Os (Hordaland)",58.2999119632202,56.7126598851848,57.517864231838,15.2,22.5,23.4,18.4,28.6,6.7,7.3,6.1
"1371","1245","2008",18632,"Sund",60.8768971332209,58.0565371024735,59.4995685936152,12.9,26.7,14.5,11.6,17.7,2.1,2.2,2.1
"1372","1245","2009",19845,"Sund",60.9868421052632,58.1322140608604,59.6033225970503,14.5,26,14.7,11.4,18.2,2.2,2.4,2
"1373","1245","2010",22280,"Sund",60.774357346874,58.4016393442623,59.6315183418325,13.6,26,15.2,11.5,19.1,2.6,2.8,2.3
"1374","1245","2011",22759,"Sund",60.0248292985723,58.5277686493592,59.2976855546688,13.7,26.3,15.9,11.8,20.1,2.6,2.8,2.5
"1375","1245","2012",24282,"Sund",59.6369137670197,58.1185567010309,58.9015447027617,14.1,25.1,15.8,12.1,19.8,2.5,2.5,2.4
"1376","1245","2013",24467,"Sund",59.1219222782557,57.9064587973274,58.5354620816703,14.7,24.9,15.8,12,19.9,2.6,2.5,2.7
"1377","1245","2014",24540,"Sund",58.6507705728409,57.6971214017522,58.1914091936699,14.8,25.3,16.4,12.5,20.6,2.9,2.9,3
"1378","1245","2015",24343,"Sund",58.5066970646908,57.200123342584,57.8791469194313,14.8,23.2,16.6,12.4,21.2,3.2,3.3,3
"1379","1245","2016",27066,"Sund",57.9369469026549,56.8919321226556,57.4336917562724,15.1,22.5,17.2,13.3,21.4,3.2,3,3.5
"1380","1245","2017",28722,"Sund",58.118486012068,55.8909730363423,57.0416548597336,15,21.7,17.1,12.8,21.8,3.6,3.4,3.9
"1381","1246","2008",85305,"Fjell",58.6979019663186,57.770845150312,58.235488282171,13.6,30.5,17.5,14.3,20.8,4,5,2.9
"1382","1246","2009",87803,"Fjell",58.7329561265189,57.4864814469513,58.111312595899,13,31.1,18.1,14.7,21.5,4.1,5.2,3.1
"1383","1246","2010",88548,"Fjell",58.8799561483647,57.7732830743771,58.3283691518123,13.6,30.3,18.4,14.7,22,4.3,5.4,3.3
"1384","1246","2011",88258,"Fjell",58.965640658554,57.7145961608113,58.3438343834383,13.8,29.6,18.8,14.8,22.8,4.5,5.4,3.5
"1385","1246","2012",89106,"Fjell",58.7243337702053,57.6319290465632,58.1822183098592,13.6,30.2,19,14.7,23.4,4.8,5.6,3.9
"1386","1246","2013",79661,"Fjell",58.7940552016985,57.8247261345853,58.3150749667053,13.4,29.7,19.4,15.1,23.8,4.8,5.5,4.2
"1387","1246","2014",82540,"Fjell",59.1464421330692,57.7951950928608,58.4814690591984,13.7,29.3,19.8,15.3,24.5,5.4,5.9,4.9
"1388","1246","2015",85158,"Fjell",59.4649045047949,58.0296222333167,58.7587505629017,13.8,28.2,20.1,15.6,24.8,5.6,6,5.1
"1389","1246","2016",88434,"Fjell",59.8785393169808,58.0756295627922,58.994772818657,14.1,27,20.6,15.5,25.9,5.7,6.1,5.2
"1390","1246","2017",89654,"Fjell",59.8224713851904,58.4985033573336,59.1731471195048,14.3,26,20.9,15.8,26.1,6,6.3,5.6
"1391","1247","2008",47040,"Askøy",59.5648535564854,57.8817524457678,58.7302256907825,14.2,24.6,18.4,14.9,21.9,4,4.5,3.6
"1392","1247","2009",46294,"Askøy",59.6209912536443,57.977490897054,58.8081204977079,13.5,25.1,18.9,15.2,22.6,4.3,4.7,3.8
"1393","1247","2010",49217,"Askøy",59.510223490252,57.8424242424242,58.6844316408594,13.5,25,19.3,15.3,23.3,4.5,4.9,4
"1394","1247","2011",49487,"Askøy",59.0072676666151,57.6570887275024,58.3391922506054,13.5,24.7,19.8,15.7,24,4.8,5.3,4.3
"1395","1247","2012",50075,"Askøy",58.7193973634652,57.4101275608813,58.0732544830217,13.6,25.9,20.3,15.9,24.7,5,5.3,4.7
"1396","1247","2013",50382,"Askøy",58.1516552888497,57.0487583282859,57.6087361633931,13.9,25.4,20.9,16.3,25.5,5.2,5.5,5
"1397","1247","2014",52331,"Askøy",57.9220779220779,56.9257007266795,57.430702845023,14,25.8,21.1,16.4,26,5.6,5.9,5.4
"1398","1247","2015",51518,"Askøy",57.7456811101671,56.6550167467599,57.2079833441022,13.6,25.4,21.5,16.6,26.6,6.1,6.4,5.7
"1399","1247","2016",51815,"Askøy",57.3426086956522,56.5298107818636,56.9415081042988,13.6,24.9,22.1,17.2,27.2,6.2,6.2,6.1
"1400","1247","2017",52686,"Askøy",57.5767918088737,56.2910168654294,56.9445890149544,14,25.1,22.3,17.1,27.6,6.4,6.3,6.4
"1401","1251","2008",29488,"Vaksdal",55.599603567889,49.2816091954023,52.3867510959571,23.1,13.6,14,11.7,16.2,2.4,2.4,2.3
"1402","1251","2009",28412,"Vaksdal",55.8576371725161,50.1677048394825,52.9683698296837,23.8,15.1,14.1,11.6,16.5,2.3,2.2,2.3
"1403","1251","2010",28459,"Vaksdal",56.3082965144821,50.8212560386473,53.5427319211103,23.4,14.2,14.6,11.9,17.2,2.4,2.3,2.5
"1404","1251","2011",29334,"Vaksdal",55.9941520467836,50.5949547834365,53.2627016614496,21,15.7,14.7,11.7,17.5,2.7,2.7,2.6
"1405","1251","2012",29654,"Vaksdal",55.95703125,50.7177033492823,53.3107781536974,21.9,13.6,15.6,12.4,18.6,2.8,2.8,2.7
"1406","1251","2013",29865,"Vaksdal",55.8321132259639,51.0801728276524,53.4365924491772,21.7,14.8,16,12.8,19.1,3.1,3,3.1
"1407","1251","2014",31230,"Vaksdal",56.5490575157081,52.0038628681796,54.2753623188406,21.2,14.6,16.2,12.8,19.6,3.1,3.1,3.1
"1408","1251","2015",32008,"Vaksdal",57.6023391812866,52.6418786692759,55.126953125,21,14.9,16.3,12.6,20.2,3.4,3.3,3.4
"1409","1251","2016",34958,"Vaksdal",57.1015888300433,52.587890625,54.8606060606061,21.1,14.3,16.7,13.3,20.2,3.5,3.6,3.5
"1410","1251","2017",37032,"Vaksdal",57.2246065808298,52.9121421520237,55.1055056997332,21.7,14.3,17.3,13.7,21.1,3.9,4,3.8
"1411","1253","2008",34153,"Osterøy",57.0201342281879,54.0223463687151,55.5509924709103,17.7,18.9,12.8,9.5,16.2,2.2,2.4,1.9
"1412","1253","2009",33885,"Osterøy",56.7474048442907,55.0486787204451,55.9167573449402,17.4,18.6,13.2,9.9,16.8,2.4,2.5,2.4
"1413","1253","2010",34540,"Osterøy",56.2270099842354,55.076071922545,55.6663522436329,17.4,17.9,13.4,10,17,2.5,2.4,2.6
"1414","1253","2011",35952,"Osterøy",56.9343065693431,55.3596031964729,56.1687876758205,16.5,18,14,10.5,17.7,2.6,2.3,2.9
"1415","1253","2012",36040,"Osterøy",57.6664945792463,55.3605703317795,56.5483313389177,17.3,18,14.4,10.6,18.5,2.7,2.5,2.9
"1416","1253","2013",34551,"Osterøy",57.3102394294447,54.9893276414087,56.1767005473026,17.2,18.9,14.8,10.8,19,2.9,2.6,3.2
"1417","1253","2014",37368,"Osterøy",57.0177633224919,55.3972024280813,56.2291292062677,16.9,19.4,15.5,11.4,19.8,3.4,3,3.8
"1418","1253","2015",37160,"Osterøy",56.728624535316,54.8463356973995,55.8148431522571,16.6,18.9,15.9,11.5,20.6,3.4,3,3.8
"1419","1253","2016",37848,"Osterøy",57.1115440818315,55.05063619839,56.1141133593063,17.3,18.6,16.1,11.8,20.6,3.9,3.4,4.5
"1420","1253","2017",37982,"Osterøy",56.6133720930233,55.2334530528476,55.9431846498879,17.1,17.7,16.4,11.7,21.4,3.9,3.5,4.3
"1421","1256","2008",37268,"Meland",58.9875040051266,57.0051413881748,57.9977538905824,13.9,25.6,18,13.7,22.2,3.5,4.5,2.5
"1422","1256","2009",38352,"Meland",59.14445133292,57.380073800738,58.2587218277246,14.9,25,18.3,13.9,22.6,3.3,4.2,2.5
"1423","1256","2010",39071,"Meland",59.0183679614574,58.0060422960725,58.5130447896245,14.1,25.1,19,14.5,23.6,3.6,4.5,2.7
"1424","1256","2011",46995,"Meland",59.2462751971954,58.1299617759482,58.689917936694,13.9,24.4,19.4,14.7,24.1,4,4.6,3.3
"1425","1256","2012",48868,"Meland",58.9064261555806,57.9128440366973,58.4138715179079,14.3,24.2,19.9,14.9,24.7,4.2,4.7,3.8
"1426","1256","2013",49409,"Meland",58.4278768233387,57.5582990397805,57.9964611406016,13.9,24.2,20.2,15,25.4,4.2,4.6,3.7
"1427","1256","2014",44187,"Meland",58.2394550694262,58.1432787764958,58.1919406150583,13.9,24.4,20.8,15.2,26.4,4.7,5.3,4
"1428","1256","2015",44160,"Meland",56.8812007122869,57.976346911958,57.4198552223371,13.8,24,21.6,15.9,27.4,5.2,5.2,5.1
"1429","1256","2016",40887,"Meland",57.053370082686,57.7335775974876,57.3860727086534,14.2,23.3,22.1,16.1,28.1,5.3,5.5,5
"1430","1256","2017",43870,"Meland",56.8148510014656,56.8882098293863,56.8507667373146,14.3,23.3,22.5,16.3,28.9,5.5,5.6,5.4
"1431","1259","2008",25030,"Øygarden",57.9654510556622,55.5182341650672,56.7418426103647,15.2,25.8,11.9,8.5,15.2,1.8,1.9,1.6
"1432","1259","2009",26695,"Øygarden",57.5258701787394,56.413924654268,56.9737153682216,14.5,25.5,12.1,9.3,15,1.8,1.8,1.9
"1433","1259","2010",29565,"Øygarden",57.7190542420028,56.2559241706161,56.9955472228732,14.1,25.1,12.7,9.5,15.9,1.8,1.5,2.1
"1434","1259","2011",30737,"Øygarden",57.6341127922971,56.3473336479471,57,14.9,24.1,13.3,10.3,16.4,2.1,1.7,2.6
"1435","1259","2012",30139,"Øygarden",58.2481102712317,56.4516129032258,57.3659198913781,16.2,24.5,14.1,11,17.3,2.2,1.7,2.7
"1436","1259","2013",30425,"Øygarden",58.5407725321888,56.0680698611733,57.3307034845496,16.3,24,14.4,11.2,17.7,2.5,2,3
"1437","1259","2014",29572,"Øygarden",58.2644628099173,56.4798598949212,57.3979591836735,16.6,24.5,14.4,11.2,18,2.8,2.1,3.5
"1438","1259","2015",31125,"Øygarden",58.3299222267704,56.5065502183406,57.4477075850412,14.9,23.5,14.9,11.5,18.6,2.8,2.4,3.4
"1439","1259","2016",32698,"Øygarden",57.5430172068828,55.8861028474288,56.7394888705688,16.4,21.5,15,11.2,19.1,2.7,2.6,2.9
"1440","1259","2017",31955,"Øygarden",56.8774703557312,54.9727234578263,55.9535925096682,17.5,21.2,15,11,19.3,3.1,2.6,3.6
"1441","1260","2008",30840,"Radøy",59.8519127930893,55.0994498518832,57.5093867334168,19.5,19.9,13.8,10.5,17.2,2.2,2.3,2
"1442","1260","2009",32208,"Radøy",59.8127035830619,55.0443224989447,57.4715025906736,19.5,20.8,14.4,10.8,18,2.1,2.3,2
"1443","1260","2010",32864,"Radøy",59.8780487804878,55.6448202959831,57.8031088082902,20.1,18.3,14.6,11,18.4,2.4,2.4,2.3
"1444","1260","2011",33461,"Radøy",59.9279423538831,56.5888240200167,58.2924836601307,19.9,19,15,11.4,18.7,2.4,2.3,2.4
"1445","1260","2012",34375,"Radøy",59.6380802517703,56.7634854771784,58.2390953150242,18.1,19.9,15.3,11.4,19.4,2.5,2.4,2.7
"1446","1260","2013",32934,"Radøy",58.6086280606296,56.2139917695473,57.4455326803918,18.6,19.8,15.5,11.1,20.2,2.5,2.5,2.6
"1447","1260","2014",37021,"Radøy",58.2625482625483,55.8187015108207,57.0748164318317,18.6,19.3,15.5,11.7,19.6,2.9,2.7,3.1
"1448","1260","2015",39713,"Radøy",58.150289017341,55.2707730467135,56.761069006781,19.1,18.4,15.5,11.2,20.2,3.2,3.2,3.1
"1449","1260","2016",43761,"Radøy",58.3111449220236,54.983660130719,56.7067165649005,19.3,18.2,15.9,11.5,20.6,3.4,3.6,3.2
"1450","1260","2017",44064,"Radøy",58.9231927710843,55.42071197411,57.2347893915757,18.2,17.2,16.3,11.7,21.1,3.5,3.3,3.7
"1451","1263","2008",81177,"Lindås",59.635379575559,57.3923338759805,58.5353462040935,15.3,26.1,17.2,13.5,21.1,3.2,4,2.2
"1452","1263","2009",78864,"Lindås",59.9024390243902,57.3677306515085,58.663436876603,16,26,17.6,13.3,22.1,3.4,4.2,2.5
"1453","1263","2010",79259,"Lindås",59.7237417943107,56.6819615715515,58.2388352232955,16,24.9,18,13.7,22.4,3.5,4.3,2.7
"1454","1263","2011",84533,"Lindås",59.0247844827586,56.8809926677947,57.9774042435933,15.4,24.8,18.4,13.9,23,3.5,4.2,2.9
"1455","1263","2012",84971,"Lindås",58.1854569713142,56.907848877736,57.5606763021543,14.7,24.8,18.6,14.2,23.1,3.7,4.1,3.3
"1456","1263","2013",88108,"Lindås",57.8521173503252,56.141073143955,57.0107962213225,15.4,24.6,18.8,14.4,23.3,3.7,4.1,3.4
"1457","1263","2014",88459,"Lindås",57.5682382133995,55.8688613059903,56.7323644568319,15.2,24.9,18.9,14.5,23.4,4.3,4.7,3.9
"1458","1263","2015",85785,"Lindås",57.3006292538847,55.7058437294813,56.5121412803532,15,23.6,19.6,14.9,24.5,4.4,4.7,4.1
"1459","1263","2016",85195,"Lindås",57.1229404309252,55.0732149799145,56.1094380726597,15.7,22.7,19.5,14.5,24.6,4.7,5,4.3
"1460","1263","2017",79846,"Lindås",56.9606003752345,54.6147880041365,55.8070052762062,15.4,22.6,19.6,14.6,24.8,4.8,5,4.6
"1461","1401","2008",59347,"Flora",58.2860092927207,56.3694836519564,57.3457223001403,17.4,22.7,17.9,14,21.9,2.9,3.5,2.2
"1462","1401","2009",58261,"Flora",58.3333333333333,56.0801144492132,57.2327044025157,17.4,23.6,18.4,14.2,22.9,3,3.8,2.3
"1463","1401","2010",57871,"Flora",59.247491638796,56.4930431680342,57.9147246677024,18.7,21.8,18.6,14.3,23.2,3.2,3.7,2.7
"1464","1401","2011",59027,"Flora",58.7810611148422,56.9602272727273,57.8960994131861,18.2,22.9,18.8,14.4,23.4,3.3,3.7,2.8
"1465","1401","2012",63361,"Flora",58.7087087087087,56.9081272084806,57.8342200102969,18.5,22.6,19,14.6,23.5,3.4,3.8,2.9
"1466","1401","2013",64365,"Flora",58.5138287237587,56.8744512730465,57.7156535863897,18,24.1,19.6,14.9,24.5,3.6,3.8,3.3
"1467","1401","2014",69371,"Flora",58.8400994200497,56.5459610027855,57.7213685372273,18.1,23.9,20.1,15.4,25.1,4.2,4.4,3.9
"1468","1401","2015",69060,"Flora",59.1154791154791,56.696195935383,57.941325240263,17.4,23.1,20.1,15.5,25.1,4.6,4.6,4.6
"1469","1401","2016",69907,"Flora",59.3392214589467,56.5846100877948,57.9971483686992,18.8,22.8,20.7,15.9,25.8,4.8,4.5,5.1
"1470","1401","2017",69443,"Flora",59.3456430191124,57.0128755364807,58.213184432036,18.9,22,21.1,16,26.5,5,4.6,5.3
"1471","1420","2008",84796,"Sogndal",59.6694694114236,56.7536231884058,58.2113349760835,22.5,17.5,23.9,18.7,29.2,6.9,8.3,5.4
"1472","1420","2009",90639,"Sogndal",59.6269727403156,56.7901234567901,58.2089552238806,23.2,18.1,24.5,19.4,29.6,7.2,8.7,5.8
"1473","1420","2010",94206,"Sogndal",59.6426545660805,56.6828156169849,58.1663113006397,22.4,18.1,24.8,19.7,29.9,7.4,8.7,6.1
"1474","1420","2011",95235,"Sogndal",59.866220735786,56.9708846584546,58.4217877094972,22.6,17,25.4,20.2,30.6,7.7,8.7,6.7
"1475","1420","2012",97064,"Sogndal",60.3885590933621,57.0291048874245,58.7234621665759,22.6,17.5,26.7,21.3,32.1,8,9,7.1
"1476","1420","2013",102125,"Sogndal",60.3768577494692,57.8592612564033,59.1279925103651,19.6,19.2,26.8,20.9,32.4,8.2,9.1,7.3
"1477","1420","2014",107245,"Sogndal",61.0776876798326,57.8421052631579,59.4647776465958,18.7,19.7,26.3,20.5,32.1,9,9.6,8.4
"1478","1420","2015",114617,"Sogndal",61.0143042912874,57.9070981210856,59.4633320307412,18.8,20.5,27.3,21.5,33.3,9.2,9.3,9
"1479","1420","2016",115417,"Sogndal",61.1545248298462,57.9545454545455,59.573925245567,18.5,20.7,27.6,21.6,33.7,10,10,10
"1480","1420","2017",115971,"Sogndal",60.3619236489836,58.3056053237778,59.3502077823952,18.8,20.5,27.8,21.6,34,10.2,10.5,10
"1481","1424","2008",60641,"Årdal",59.4383220760754,55.4383412149873,57.4613448399856,14.9,24.2,14.3,10.4,18.3,3,3.9,2.2
"1482","1424","2009",56467,"Årdal",59.867272092211,55.1698940445743,57.5714285714286,15.6,23.9,14.8,10.7,19.1,3.4,4.1,2.8
"1483","1424","2010",59133,"Årdal",59.8062953995157,55.3044112285818,57.6144834930777,15.9,21.9,15.1,11,19.3,3.6,4.3,2.8
